"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"222431_at",-961.048263836066,1488.80095236025,-5.25163245279145,4.7418356721096e-07,9.41393846668818e-06,-0.899450601020539,"SPIN1"
"232214_x_at",-61.5439978185246,98.7108950869565,-5.25108829447545,4.75379740041087e-07,9.43426035816567e-06,-0.900154895374288,"ZNF554"
"40472_at",-365.380038812459,698.75841206646,-5.25067171224677,4.76297458850197e-07,9.44904338266855e-06,-0.90069404580475,"LPCAT4"
"211972_x_at",-658.929313696722,1400.02640154658,-5.25027772925572,4.77166978921226e-07,9.46285983769244e-06,-0.901203928237949,"RPLP0"
"200661_at",-166.115206882459,297.260843520497,-5.25011620189072,4.77523916127431e-07,9.46556271461968e-06,-0.90141296721853,"CTSA"
"227802_at",236.161586554099,522.874728496894,5.25005938922594,4.77649520432295e-07,9.46556271461968e-06,-0.901486489986149,"RUFY3"
"231166_at",-327.468022378688,554.766620086957,-5.24995106103755,4.77889106989657e-07,9.4668793205288e-06,-0.901626679256549,"GPR155"
"224975_at",269.796742664099,451.378407807453,5.24979611556396,4.78231999097534e-07,9.4673714631597e-06,-0.901827194217476,"NFIA"
"221547_at",-84.9752674644262,121.616936701863,-5.24978334770686,4.78260264860486e-07,9.4673714631597e-06,-0.901843716972222,"PRPF18"
"235692_at",-193.719257288524,411.92415863354,-5.24887867768983,4.80267188709522e-07,9.50365853879592e-06,-0.903014390490376,"SH3KBP1"
"202022_at",-1252.53644579393,2099.20718246584,-5.24857638118326,4.80939630180083e-07,9.51352180900725e-06,-0.903405550029865,"ALDOC"
"222821_s_at",-61.5043294863934,109.353248130435,-5.24815057634278,4.81888363888662e-07,9.52884133656874e-06,-0.903956505408815,"GEMIN7"
"222804_x_at",-89.1259420149179,139.345405745342,-5.24775021399565,4.8278207097605e-07,9.54227521178492e-06,-0.904474520099769,"DCAF10"
"238115_at",-249.787106760656,467.386717080745,-5.24768992508787,4.82916790324808e-07,9.54227521178492e-06,-0.904552524085641,"DNAJC18"
"229549_at",-49.5278103303443,87.8726815273292,-5.24755268215851,4.83223604752143e-07,9.54402446256524e-06,-0.904730092328206,"CALU"
"206015_s_at",-900.766409147542,1632.38748944099,-5.24749418549603,4.8335443505886e-07,9.54402446256524e-06,-0.904805776032532,"FOXJ3"
"1558254_s_at",-138.653570944262,198.455056944099,-5.24669842052481,4.8513762641022e-07,9.57577607363854e-06,-0.905835304929498,"SRPK2"
"223065_s_at",-554.89574132623,970.39830447205,-5.24637524824152,4.85863634594842e-07,9.58664533434607e-06,-0.906253390146728,"STARD3NL"
"210337_s_at",-27.1714123914098,24.9191871161491,-5.24623899276748,4.86170050070124e-07,9.58826894424935e-06,-0.906429658850695,"ACLY"
"209853_s_at",-99.2652022508197,129.911068226087,-5.24618271766903,4.86296658114375e-07,9.58826894424935e-06,-0.906502459215223,"PSME3"
"208787_at",-778.488335260656,1047.49183486957,-5.24564152308327,4.87515880498269e-07,9.60884310246678e-06,-0.907202556571753,"MRPL3"
"216804_s_at",54.9164751218033,60.7392216850932,5.2444573952451,4.90193912475193e-07,9.65814492417339e-06,-0.908734236664534,"PDLIM5"
"1569482_at",75.2203353570491,140.113725413665,5.24433371358231,4.90474456379795e-07,9.6601912473218e-06,-0.908894210095721,"TNRC6C"
"201541_s_at",-140.585155854426,272.212399754037,-5.24381023834948,4.91663573239835e-07,9.6766399808812e-06,-0.909571267282073,"ZNHIT1"
"225244_at",-411.567562098362,1095.00842795031,-5.24273808743985,4.94107818034086e-07,9.72124683375807e-06,-0.910957870655714,"SNAP47"
"223978_s_at",-79.6032912296722,130.67665778882,-5.24199631838639,4.95805790230688e-07,9.7505602276403e-06,-0.911917111476146,"CRLS1"
"224648_at",-664.304508114754,1405.1252743913,-5.24193150571267,4.95954421455285e-07,9.7505602276403e-06,-0.912000922712292,"GPBP1"
"229889_at",-49.0817622037705,70.3876513875776,-5.24170722039429,4.96469097042342e-07,9.75717033817039e-06,-0.912290948885077,"LRRC75A"
"202836_s_at",-650.955871993443,1097.40484900621,-5.24126083820379,4.97494973773307e-07,9.77381878945582e-06,-0.912868152936407,"TXNL4A"
"202315_s_at",-126.550312869836,276.407686608696,-5.24100365020713,4.98086980500333e-07,9.78193450389932e-06,-0.913200704268569,"BCR"
"200988_s_at",-42.7697792057377,81.0145464037267,-5.24040536607806,4.99466791590555e-07,9.805510531495e-06,-0.91397427107407,"PSME3"
"206678_at",-1282.39554924852,1182.172442,-5.24017589924626,4.99996993051033e-07,9.81239612170325e-06,-0.914270954426822,"GABRA1"
"239831_at",136.795089521902,234.344656867081,5.23989873495612,5.00638133816527e-07,9.82145316340818e-06,-0.914629298375605,"TMEM106C"
"225143_at",-179.459396868525,355.464924795031,-5.23886326071366,5.03040495949201e-07,9.86150559914756e-06,-0.91596797289084,"SFXN4"
"238765_at",-61.5082834163934,140.162618273292,-5.23847293948433,5.03948973437802e-07,9.87438980043808e-06,-0.916472551015163,"ATP6V1G1"
"228864_at",-36.6543697733607,40.0984869981366,-5.23841111047596,5.04093027661275e-07,9.87438980043808e-06,-0.916552477218691,"ZNF653"
"218856_at",-467.738500490165,780.932926832298,-5.23834824819936,5.04239530367135e-07,9.87438980043808e-06,-0.916633738643354,"TNFRSF21"
"224481_s_at",-699.174457714754,1146.55429360248,-5.23793464262202,5.05204486337338e-07,9.88974410687217e-06,-0.917168390239146,"HECTD1"
"205358_at",-3387.91621154098,7408.58384097515,-5.23773193420623,5.05678068092896e-07,9.89547185861813e-06,-0.917430415717896,"GRIA2"
"230258_at",86.5491369213115,141.240675980124,5.23752983543734,5.06150655691889e-07,9.90117606438427e-06,-0.917691648120215,"GLIS3"
"1556378_a_at",-572.046680985246,477.555427978882,-5.23737461314575,5.06513919229663e-07,9.90473838836975e-06,-0.917892284683694,"LINC03025"
"218836_at",-107.895174818853,222.918172335404,-5.23719677594831,5.06930419882863e-07,9.90933882985182e-06,-0.918122149080623,"RPP21"
"207183_at",-207.121013480328,360.269736956522,-5.23638938697301,5.08825547790957e-07,9.94282945871001e-06,-0.919165694958,"GPR19"
"239556_at",-110.483640318853,174.89420028882,-5.23545335460184,5.11031263576351e-07,9.98236310683708e-06,-0.920375411272266,"SEPTIN7P14"
"201077_s_at",-351.47324847541,634.540745962733,-5.23502826249526,5.12036043199299e-07,9.99841809354345e-06,-0.920924759268004,"SNU13"
"231835_at",-489.287168701639,848.211022173913,-5.23462055778962,5.13001530993636e-07,1.00136946472963e-05,-0.921451616552841,"PRXL2B"
"219760_at",-179.517143736065,314.557631322981,-5.23449621328444,5.13296344361545e-07,1.00158735288963e-05,-0.92161229693241,"LIN7B"
"228509_at",-1306.65771641803,1096.79532818012,-5.23346693804505,5.15743034393756e-07,1.00600251179018e-05,-0.922942273185022,"SPHKAP"
"211941_s_at",-1350.84915578361,1683.16638826087,-5.23337903309549,5.15952518558827e-07,1.00605220942239e-05,-0.923055853364362,"PEBP1"
"205888_s_at",-185.682443936066,391.55072031677,-5.23294633215963,5.16984885435441e-07,1.00734670745484e-05,-0.923614923468593,"JAKMIP2"
"201275_at",-337.36376680164,554.001713602485,-5.23198135889436,5.19294429753693e-07,1.01148638926908e-05,-0.924861631482409,"FDPS"
"213808_at",-594.752523437705,691.114370496894,-5.23163544250453,5.20124780452033e-07,1.01274296193785e-05,-0.925308514071457,"ADAM23"
"222462_s_at",-214.662150344262,420.213901180124,-5.23131668161373,5.20891090027543e-07,1.01387398886636e-05,-0.925720301935975,"BACE1"
"218860_at",-88.4602283949836,89.0011318018634,-5.23109808042394,5.21417248098685e-07,1.01453694091799e-05,-0.926002692310102,"NOC4L"
"211787_s_at",-566.936308455738,920.32364157764,-5.2309886389256,5.21680860551976e-07,1.01468876025184e-05,-0.926144067302126,"EIF4A1"
"227455_at",-91.3801625603279,157.210883236025,-5.23009551773301,5.23836981331027e-07,1.01852016195853e-05,-0.927297733475502,"C6orf136"
"224217_s_at",-193.178117540984,355.334818130435,-5.22985450978802,5.24420292964376e-07,1.01929184208416e-05,-0.927609032378194,"FAF1"
"219455_at",-61.0930432285246,83.7626651055901,-5.22915741963739,5.26111021359592e-07,1.02221464437938e-05,-0.928509391366458,"CFAP69"
"218580_x_at",-483.246502362295,904.536747204969,-5.22888468561375,5.26773955589011e-07,1.02313911267599e-05,-0.928861637262938,"AURKAIP1"
"208778_s_at",-588.350678437705,886.73037173913,-5.22836880976391,5.28030118254055e-07,1.02521472711436e-05,-0.929527884533825,"TCP1"
"222588_s_at",-85.6582323567213,156.487587667702,-5.22824968830188,5.28320594205918e-07,1.02541457182139e-05,-0.929681723754682,"NKAPD1"
"239179_at",446.006524388197,491.898959947205,5.22791316878437,5.29142032638912e-07,1.02664445118994e-05,-0.930116311873288,"CAMK2G"
"238049_at",229.419344619344,302.923879701863,5.22776453219425,5.29505247660674e-07,1.02698472564198e-05,-0.930308259720286,"GRAMD2B"
"213518_at",-136.47848896459,330.900644720497,-5.22739422387055,5.30411205257397e-07,1.02837704423575e-05,-0.930786460414773,"PRKCI"
"227649_s_at",-128.255791242623,239.228993304348,-5.22723059395642,5.30812005483116e-07,1.02878930874829e-05,-0.930997759849259,"SRGAP2"
"1552897_a_at",-76.6252127039344,102.428607447826,-5.2266904559866,5.32137129747935e-07,1.03039796036895e-05,-0.931695230137798,"KCNG3"
"204917_s_at",-74.6452360909836,145.560376963354,-5.22666185836538,5.32207378158557e-07,1.03039796036895e-05,-0.931732156718115,"MLLT3"
"227318_at",-402.527567790164,542.69015173913,-5.22646598742086,5.32688766519454e-07,1.03096489590977e-05,-0.931985071685696,"TMEM178B"
"202353_s_at",-450.989101932787,566.121693416149,-5.22609479732579,5.33602196193835e-07,1.03236730633043e-05,-0.932464351460035,"PSMD12"
"208632_at",-119.039784181967,244.135897931677,-5.22595551770673,5.33945330531523e-07,1.0326657568734e-05,-0.932644184579557,"RNF10"
"203797_at",-9179.93919795083,13405.6505841615,-5.22571706455204,5.34533290999682e-07,1.03343732975274e-05,-0.932952061634722,"VSNL1"
"226214_at",-158.152110139344,357.969463329193,-5.22535742026941,5.35421267742095e-07,1.03442253759007e-05,-0.933416400430696,"GDE1"
"216215_s_at",-1070.46408742623,1920.05964607453,-5.22416050099219,5.38386862641402e-07,1.03978458901161e-05,-0.934961634531844,"RBFOX2"
"201709_s_at",-286.688014231147,580.100302546584,-5.22385851766374,5.39137605385262e-07,1.04086682819347e-05,-0.935351469857391,"NIPSNAP1"
"215241_at",-866.302069418032,1190.63712940373,-5.22353906610345,5.39932883726354e-07,1.04203425406772e-05,-0.935763842929395,"ANO3"
"204538_x_at",-2933.05366986885,4908.7406521118,-5.22227848228285,5.43082277573198e-07,1.04774253797864e-05,-0.93739097986907,"NPIPA1"
"200903_s_at",-108.773805898033,192.991628795031,-5.22196405452281,5.43870613132305e-07,1.04889332532659e-05,-0.937796806406487,"AHCY"
"226090_x_at",-65.3529146047542,101.707687689441,-5.21915217689202,5.50970261421429e-07,1.06183641322582e-05,-0.941425504138627,"RABL3"
"217882_at",-223.932568129508,319.807648596273,-5.21878801987508,5.51896284024087e-07,1.0632462765686e-05,-0.941895373140885,"EMC3"
"212198_s_at",-90.7195157711475,214.742506807453,-5.21824606798004,5.53277229829669e-07,1.06553126244935e-05,-0.942594619050874,"TM9SF4"
"229699_at",-441.942620263935,886.88968226087,-5.21672612737111,5.5716814876537e-07,1.07264677935727e-05,-0.944555506876165,"LINC02035"
"219244_s_at",-160.5591697,230.397444639752,-5.21645887949977,5.57855027553871e-07,1.07359111691334e-05,-0.94490025589913,"MRPL46"
"204440_at",-534.886841360656,831.104546583851,-5.21612396214904,5.5871699346949e-07,1.07457896618817e-05,-0.945332285844407,"CD83"
"219134_at",48.9608121080984,72.0080066490683,5.21610671829484,5.58761408481567e-07,1.07457896618817e-05,-0.945354529347431,"ADGRL4"
"224650_at",-921.089292267213,844.096216490683,-5.21551208736357,5.60295103701339e-07,1.07714960600811e-05,-0.946121543795627,"MAL2"
"222478_at",-543.505672939345,970.729498322981,-5.21536706457648,5.60669773018319e-07,1.07736492654559e-05,-0.946308602029299,"VPS36"
"232226_at",-789.895688672131,1281.43016950311,-5.21531328684212,5.60808770843212e-07,1.07736492654559e-05,-0.94637796679533,"LRRC4C"
"223331_s_at",-70.3088091629507,123.123187819876,-5.21523999796804,5.60998252560637e-07,1.07736492654559e-05,-0.946472497265185,"DDX20"
"217900_at",-192.974731454098,330.28303710559,-5.21461432035118,5.62618423248209e-07,1.07971787613534e-05,-0.947279490260647,"IARS2"
"218695_at",-58.8355623082131,62.1682304465838,-5.21384901724642,5.64606340644081e-07,1.08315269034088e-05,-0.948266504729195,"EXOSC4"
"207821_s_at",-55.0445890037705,118.477537857143,-5.21376455831941,5.6482614571719e-07,1.08319430084487e-05,-0.94837542728412,"PTK2"
"204919_at",-73.3843922767214,115.177158622981,-5.21354438229241,5.65399547235827e-07,1.08391375333516e-05,-0.948659373388207,"PRR4"
"1569871_at",-155.863018378033,283.239678232919,-5.21303473487066,5.66728989135983e-07,1.08604208880001e-05,-0.949316608014969,"CEROX1"
"202133_at",200.279588727869,259.750117751553,5.21296657502304,5.66907018095147e-07,1.08604208880001e-05,-0.949404503611471,"WWTR1"
"222171_s_at",-341.359898031148,531.321848745342,-5.21264959100674,5.67735674392675e-07,1.08724861637196e-05,-0.949813263060871,"PKNOX2"
"221619_s_at",-3628.39166555738,8010.06703695652,-5.21212952519752,5.69097778789239e-07,1.08947552714642e-05,-0.950483874895345,"MTCH1"
"213897_s_at",-82.0732773006556,200.988008490683,-5.21196927522312,5.69518130000136e-07,1.08989862645283e-05,-0.950690506442788,"MRPL23"
"223804_s_at",-200.101553111475,261.266973360248,-5.2116511636328,5.70353462827434e-07,1.09111531070994e-05,-0.951100680444448,"THUMPD3"
"203407_at",-274.043932198361,429.731085614907,-5.21117220629392,5.71613411530303e-07,1.09314317157815e-05,-0.951718225667432,"PPL"
"225368_at",2512.47578833934,3546.33044627329,5.21072654623941,5.72788200264545e-07,1.09500681291832e-05,-0.952292813286707,"HIPK2"
"201237_at",-293.649218913115,459.893403012422,-5.21007628164021,5.74506555612478e-07,1.09790793177603e-05,-0.953131152324845,"CAPZA2"
"202942_at",-220.382567711475,405.568798881988,-5.20946637131919,5.76122830897198e-07,1.1006120118555e-05,-0.953917417668283,"ETFB"
"219997_s_at",-53.4337099085246,119.605084193789,-5.20929906268462,5.76566975081921e-07,1.10107577235781e-05,-0.954133095347793,"COPS7B"
"220041_at",-117.178163452459,285.309842869565,-5.20910100857899,5.77093168049681e-07,1.10169584368423e-05,-0.954388402529542,"PIGZ"
"222386_s_at",-159.460033959016,214.55894910559,-5.20899413237083,5.77377312357407e-07,1.10185356206427e-05,-0.954526172263904,"COPZ1"
"217768_at",-729.449778770492,910.325572018634,-5.20845805002865,5.78804612132925e-07,1.10419198075254e-05,-0.955217192544907,"RTRAF"
"233651_s_at",-63.5105225351968,90.9378219832298,-5.20822722600896,5.79420229505739e-07,1.10498085274595e-05,-0.955514718045905,"MPND"
"203905_at",-200.510078157377,385.881475341615,-5.20805201688016,5.7988794490943e-07,1.10548721715213e-05,-0.95574055312508,"PARN"
"224636_at",-210.259601281967,384.088319440994,-5.20746952805304,5.81445523205022e-07,1.10807019802142e-05,-0.956491322179719,"ZFP91"
"218703_at",-75.2516392345901,165.500492931677,-5.20701854267091,5.82654255727805e-07,1.10941897668981e-05,-0.957072567576608,"SEC22A"
"222770_s_at",-56.4411621321311,92.6915892298137,-5.20697838233042,5.82762012081051e-07,1.10941897668981e-05,-0.957124326368588,"GUF1"
"1555467_a_at",-30.799693156,41.1242678037267,-5.20642311345811,5.84253872519989e-07,1.11187192760287e-05,-0.957839938287186,"CELF1"
"204382_at",-96.5658487409837,221.177758503106,-5.20611120067922,5.85093528831645e-07,1.11308241784517e-05,-0.958241904161865,"NAT9"
"211493_x_at",56.2572467354098,102.276040801242,5.2055357745195,5.86645634282989e-07,1.11525904222609e-05,-0.958983431164027,"DTNA"
"223503_at",-309.006444054098,473.497296397516,-5.20490534968112,5.88350687188354e-07,1.11745551134809e-05,-0.959795785186652,"TMEM163"
"222364_at",124.144983123525,208.763557481366,5.20482982022675,5.8855528800832e-07,1.11745551134809e-05,-0.959893107746424,"SLC44A1"
"221950_at",326.267038451639,499.369680540373,5.204813589899,5.88599263181098e-07,1.11745551134809e-05,-0.959914021044919,"EMX2"
"218524_at",-72.888770562787,148.222671732919,-5.20480647524215,5.88618540957017e-07,1.11745551134809e-05,-0.95992318849838,"E4F1"
"200011_s_at",-1015.32787619672,1781.6627207764,-5.20441950489402,5.89667996348837e-07,1.11905927457038e-05,-0.960421802139318,"ARF3"
"201698_s_at",-196.754308598361,418.984694006211,-5.20390125720497,5.91076325129797e-07,1.12134275074503e-05,-0.96108953815464,"SRSF9"
"205086_s_at",-40.1991665008689,50.4829263298137,-5.20293759077004,5.93703776706123e-07,1.12593666290001e-05,-0.96233108462245,"NCAPH2"
"220030_at",-272.802056040984,325.078948708075,-5.20253143137473,5.94814577470369e-07,1.12765211592207e-05,-0.962854328213861,"STYK1"
"202505_at",-192.999297927869,357.461785,-5.2020177363509,5.96222372435456e-07,1.12992922748383e-05,-0.963516077384217,"SNRPB2"
"204000_at",-1038.44936190164,1691.73215523602,-5.20109726746622,5.98753054869907e-07,1.13433206081123e-05,-0.964701755907743,"GNB5"
"210336_x_at",-130.738941358525,273.530651285714,-5.20081502273267,5.99531133128415e-07,1.13541270189803e-05,-0.965065301053074,"MZF1"
"223610_at",-131.831330855836,182.608446213665,-5.20064547544897,5.99999005517177e-07,1.1359053194824e-05,-0.965283681534107,"SEMA5B"
"210574_s_at",-402.6684978,862.062582981366,-5.19977984808447,6.023932803543e-07,1.14004335767987e-05,-0.966398571842011,"NUDC"
"203782_s_at",-132.912848740492,265.162613335404,-5.19956826608873,6.02979916014504e-07,1.14075871654301e-05,-0.966671065978842,"POLRMT"
"226580_at",-385.117679791804,584.651903670807,-5.1993678393581,6.03536135007296e-07,1.14141605608869e-05,-0.966929188208071,"BRMS1L"
"214672_at",-114.76117072623,311.140010161491,-5.19900948209624,6.04531883061605e-07,1.14290389717819e-05,-0.967390690848174,"TTLL5"
"212027_at",3983.99120071967,6575.1425022795,5.1980916098154,6.07089620659457e-07,1.14734272414642e-05,-0.9685726795158,"RBM25"
"243501_at",-54.7431609254098,89.7077411677019,-5.19609001063071,6.12703830755403e-07,1.1575529352644e-05,-0.971149870196698,"ATP5PB"
"219766_at",-29.6820822291148,44.1801961944099,-5.19570994044553,6.13775566508032e-07,1.15917717094393e-05,-0.971639178898718,"B9D2"
"212428_at",-205.052887693443,308.244368347826,-5.19548872619535,6.14400193941803e-07,1.15995616725718e-05,-0.97192396548676,"ECPAS"
"232276_at",-985.477543318033,1261.09849692547,-5.19503842976171,6.15673576143829e-07,1.16195901883548e-05,-0.972503648733425,"HS6ST3"
"219709_x_at",-129.135288021148,267.465489701863,-5.19469139140617,6.16656708870828e-07,1.16307251345631e-05,-0.97295038670265,"ANTKMT"
"233825_s_at",-91.1675784960655,157.34780368323,-5.19467999498378,6.16689019937787e-07,1.16307251345631e-05,-0.972965056913274,"CD99L2"
"211256_x_at",-99.9949658393443,134.134912204969,-5.1942213020397,6.1799087145631e-07,1.16512589299565e-05,-0.973555502570354,"BTN2A1"
"212956_at",-806.628780972131,931.83353447205,-5.19387183109424,6.18984525733265e-07,1.16659699911983e-05,-0.974005336136508,"TBC1D9"
"221047_s_at",-116.658911919672,194.72718431677,-5.19246666838937,6.22995551026731e-07,1.17375195563013e-05,-0.975813885145798,"MARK1"
"214978_s_at",-316.191009698361,475.859227608696,-5.19230719056031,6.23452373698913e-07,1.17420801005815e-05,-0.976019129336559,"PPFIA4"
"211423_s_at",-405.642644281967,601.971782111801,-5.19221719291863,6.23710314876521e-07,1.17428930667609e-05,-0.976134952762625,"SC5D"
"200042_at",-315.470092485246,518.427093462112,-5.19192603660074,6.24545505972413e-07,1.17545698929576e-05,-0.976509652533871,"RTCB"
"207853_s_at",-154.640121973443,198.098604192547,-5.19182211714757,6.24843865583079e-07,1.17561384551806e-05,-0.976643387723663,"SNCB"
"205025_at",-53.2272488034918,76.9750207869565,-5.19121845928413,6.2657975120427e-07,1.17847429986562e-05,-0.977420215463798,"ZBTB48"
"206059_at",-307.05293090918,560.86941789441,-5.19091439218489,6.27455905876544e-07,1.17971635673315e-05,-0.977811492239203,"ZNF91"
"209857_s_at",-35.9434298367869,51.6025238329193,-5.1900482707703,6.2995813038225e-07,1.18360689960995e-05,-0.978925962866135,"SPHK2"
"218016_s_at",-125.466829047541,260.379562664596,-5.18989283803191,6.30408201662292e-07,1.18376273439302e-05,-0.979125953981497,"POLR3E"
"202937_x_at",-50.2903245686885,66.0122371385093,-5.18987009274783,6.30474089172832e-07,1.18376273439302e-05,-0.979155219471053,"RRP7A"
"225743_at",-50.8957182485246,85.8717652291925,-5.18919299693338,6.32438540475894e-07,1.18704350156263e-05,-0.980026383075703,"RPUSD3"
"244669_at",61.8335779381968,121.243121721739,5.18902279669958,6.32933276411004e-07,1.18730124270536e-05,-0.980245356688731,"SNORD50A"
"212602_at",-153.059111786885,294.610736490683,-5.18899635407224,6.33010173294217e-07,1.18730124270536e-05,-0.980279376513086,"WDFY3"
"217978_s_at",-525.050988111476,1045.22126515528,-5.18881045311742,6.33551041979927e-07,1.18770358331229e-05,-0.980518545343825,"UBE2Q1"
"823_at",-233.606121808852,474.322597801242,-5.18877331717536,6.33659140836206e-07,1.18770358331229e-05,-0.980566321661742,"CX3CL1"
"210621_s_at",-171.930569909181,203.933823192547,-5.18845382273239,6.34589897350612e-07,1.18904052904882e-05,-0.980977352092582,"RASA1"
"235040_at",-32.5279224811967,38.1863525484472,-5.18815967933212,6.35447976512237e-07,1.19024042877035e-05,-0.98135575700099,"RUNDC1"
"228948_at",-301.967144684098,450.902642031056,-5.18736287440368,6.37778100597302e-07,1.1941958099369e-05,-0.982380763267318,"EPHA4"
"223446_s_at",-70.7263339645902,78.5884275465838,-5.18689739602567,6.39143158762518e-07,1.19634208166178e-05,-0.982979515623045,"DTNBP1"
"229810_at",-131.506743503279,261.524344658385,-5.18636603648882,6.40704893509773e-07,1.19885489571002e-05,-0.983662978676958,"RSPH3"
"225812_at",-110.972312130656,169.916636416149,-5.18611697176967,6.4143820424896e-07,1.19981641523475e-05,-0.983983326816517,"FAM229B"
"212307_s_at",-181.649432128853,228.907154627329,-5.18593919775949,6.41962116030536e-07,1.20038572824793e-05,-0.984211975759933,"OGT"
"223522_at",-304.015353011475,649.225789503106,-5.18552734856458,6.43177462588445e-07,1.20224710314609e-05,-0.984741671680904,"MIR600HG"
"228994_at",-108.532519417377,113.147744513665,-5.18538941858447,6.4358498719132e-07,1.20259771615466e-05,-0.984919064241679,"CCDC24"
"225508_at",-125.390473754098,225.749490919255,-5.18492877704693,6.44947808542012e-07,1.20473253952971e-05,-0.985511480693055,"RELCH"
"207797_s_at",-70.8673052868853,143.163930981366,-5.18377166757233,6.48383544251582e-07,1.21018085702654e-05,-0.986999484644256,"LRP2BP"
"204754_at",-493.4554541,582.839502130435,-5.18369923660491,6.4859920025154e-07,1.21018085702654e-05,-0.987092622832135,"HLF"
"206458_s_at",-58.8098911006558,100.306348689441,-5.18364863513023,6.48749902504765e-07,1.21018085702654e-05,-0.9871576903224,"WNT2B"
"208868_s_at",-110.261440813115,141.327337248447,-5.18351036168473,6.49161884774392e-07,1.21053635914188e-05,-0.987335491916707,"GABARAPL1"
"228261_at",-81.1183300483607,137.179254167702,-5.18206111707822,6.5349521293398e-07,1.21820152632681e-05,-0.989198886353687,"MIB2"
"230151_at",-195.306696398361,289.252884018634,-5.18104561505741,6.56548376266279e-07,1.22347588522014e-05,-0.990504430156731,"SPRYD7"
"1316_at",363.881346754098,644.017794099379,5.18029212986123,6.58822733642625e-07,1.2272958419731e-05,-0.991473037411288,"THRA"
"200645_at",-827.661296757377,1492.93748195652,-5.17991511814049,6.59963599305027e-07,1.22883548023563e-05,-0.991957660127829,"GABARAP"
"213842_x_at",-277.396414508197,577.878499875776,-5.17987050474818,6.60098729849484e-07,1.22883548023563e-05,-0.992015006398655,"NSUN5P2"
"225848_at",-94.7597159583607,230.943937664596,-5.17897042800658,6.62830748901438e-07,1.23308170112916e-05,-0.993171915785164,"ZNF746"
"1555123_at",-62.2998598368853,77.3735403708074,-5.17842934164361,6.64478407755946e-07,1.23572642666858e-05,-0.993867349398654,"ST6GAL2"
"203776_at",-132.144298496721,261.191519161491,-5.17782097606664,6.66335695790325e-07,1.23875906723346e-05,-0.994649209795173,"GPKOW"
"214094_at",-30.4943734615574,31.5010855720497,-5.17731646837548,6.67879743592325e-07,1.2407857621784e-05,-0.995297558489425,"FUBP1"
"224076_s_at",-339.078185147541,634.520092732919,-5.17722834645888,6.68149797842156e-07,1.2408658354966e-05,-0.995410801691741,"NSD3"
"238862_at",-72.1989285442622,133.165761347826,-5.17647763694402,6.70454696988781e-07,1.24472361826355e-05,-0.996375479373169,"SLC60A1"
"225451_at",-67.6733990983606,152.054362956522,-5.17629040961423,6.71030743781119e-07,1.2453701940337e-05,-0.996616059383152,"GRIPAP1"
"219251_s_at",-269.253529606558,595.640346459627,-5.17616839723724,6.71406401214072e-07,1.24564455332132e-05,-0.996772838272225,"DYNC2I1"
"37950_at",-114.610787257377,184.310492173913,-5.17537030912697,6.73868641864458e-07,1.24978860223675e-05,-0.997798289226703,"PREP"
"218449_at",-150.44298023541,235.006629608696,-5.17508217889844,6.747597296278e-07,1.25101689445236e-05,-0.99816848348898,"UFSP2"
"200628_s_at",-64.517298619377,51.7525755720497,-5.17401442033759,6.78071943662766e-07,1.25630577837214e-05,-0.999540265046434,"WARS1"
"200052_s_at",-100.597094079508,158.680589499379,-5.17381381915049,6.78695975663015e-07,1.2568943278003e-05,-0.999797967347547,"ILF2"
"219532_at",-410.727721247541,629.041814279503,-5.173507082469,6.79651255091706e-07,1.25795302546171e-05,-1.00019200676639,"ELOVL4"
"204173_at",-364.9748333,802.455986956522,-5.17320912007061,6.8058046058194e-07,1.2592465882341e-05,-1.00057476319287,"MYL6B"
"1552400_a_at",-125.917542411311,214.659266049689,-5.17291035121085,6.81513421587786e-07,1.26054622210122e-05,-1.00095854430983,"TMEM266"
"224964_s_at",-1584.66739088525,1727.46987270807,-5.17270621621401,6.82151586013783e-07,1.26129989737246e-05,-1.00122075777313,"GNG2"
"211716_x_at",-212.618114807213,300.662850093168,-5.17243745235158,6.82992678817918e-07,1.26242815126334e-05,-1.00156597962796,"ARHGDIA"
"203621_at",-1049.46489040984,1189.41553857143,-5.17198558921596,6.84409052199833e-07,1.26458888464716e-05,-1.00214636827325,"NDUFB5"
"221931_s_at",-1709.21620847541,2405.52448726708,-5.17191701395561,6.84624252136369e-07,1.26458888464716e-05,-1.00223444645252,"SEH1L"
"224568_x_at",1855.39290291197,2905.03760703727,5.17164357806915,6.85482991443177e-07,1.26574746900222e-05,-1.00258564204638,"MALAT1"
"223024_at",-426.263521659016,590.700277118012,-5.17148423387691,6.85983903003267e-07,1.26624476356191e-05,-1.0027902961825,"AP1M1"
"213849_s_at",-1435.19773539344,2260.1862715528,-5.17100297449263,6.87498943652726e-07,1.26861305245403e-05,-1.00340838344031,"PPP2R2B"
"218123_at",-168.827757963935,287.254678695652,-5.17039778797266,6.89408735892341e-07,1.27170791615768e-05,-1.00418559020533,"CFAP298"
"226277_at",-387.147326232787,667.769197248447,-5.17030055281811,6.89716062396002e-07,1.27184572382804e-05,-1.00431045948256,"CERT1"
"206267_s_at",-72.8275512006557,163.318840509317,-5.17013451297514,6.90241164636585e-07,1.27226735796019e-05,-1.00452368489653,"MATK"
